STCODE,ENTITY,SITECODE,WATERYEAR,YEAR,MONTH,TYPE,Q_AREA_MO,QCODE_MO,ALK_OUT_MO,ALKCODE_MO,SSED_OUT_MO,SSEDCODE_MO,SI_OUT_MO,SICODE_MO,UTP_OUT_MO,UTPCODE_MO,TDP_OUT_MO,TDPCODE_MO,PO4P_OUT_MO,PO4PCODE_MO,PARTP_OUT_MO,PARTPCODE_MO,UTN_OUT_MO,UTNCODE_MO,TDN_OUT_MO,TDNCODE_MO,DON_OUT_MO,DONCODE_MO,PARTN_OUT_MO,PARTNCODE_MO,UTKN_OUT_MO,UTKNCODE_MO,TKN_OUT_MO,TKNCODE_MO,NH3N_OUT_MO,NH3NCODE_MO,NO3N_OUT_MO,NO3NCODE_MO,NA_OUT_MO,NACODE_MO,K_OUT_MO,KCODE_MO,CA_OUT_MO,CACODE_MO,MG_OUT_MO,MGCODE_MO,SO4S_OUT_MO,SO4SCODE_MO,CL_OUT_MO,CLCODE_MO,DOC_OUT_MO,DOCCODE_MO 
CF002,4,"GSMACK",2005,2004,11,F,6.53,A,8.79,A,0.84,A,4.58,A,0.013,A,0.011,A,0.006,A,0.001,D,0.09,D,0.08,D,0.03,D*,0.01,D,0.05,A,0.04,A,0.013,*,0.045,A,0.93,A,0.22,A,1.62,A,0.56,A,0.07,A,0.47,A,0.59,A
CF002,4,"GSMACK",2005,2004,12,F,26.07,A,31.29,A,4.86,A,16.68,A,0.042,A,0.034,A,0.020,A,0.008,D,0.42,D,0.38,D,0.14,D,0.04,D,0.20,A,0.16,A,0.030,A,0.213,A,3.41,A,0.81,A,5.94,A,1.14,A,0.28,A,1.62,A,2.78,A
CF002,4,"GSMACK",2005,2005,1,F,10.41,A,13.79,A,1.10,A,7.35,A,0.023,A,0.023,A,0.014,A,0.001,D,0.18,D,0.18,D,0.05,D,0.00,D,0.09,A,0.09,A,0.044,*,0.087,A,1.52,A,0.34,A,2.57,A,0.47,A,0.10,A,0.61,A,1.03,A
CF002,4,"GSMACK",2005,2005,2,F,5.50,A,7.67,A,0.42,A,4.13,A,0.010,A,0.008,A,0.005,A,0.002,D,0.06,D,0.06,D,0.02,D,0.00,D,0.02,A,0.02,A,0.003,*,0.035,A,0.87,A,0.19,A,1.44,A,0.28,A,0.06,A,0.35,A,0.50,A
CF002,4,"GSMACK",2005,2005,3,F,11.07,A,14.62,A,1.29,A,7.78,A,0.019,A,0.017,A,0.009,A,0.002,D,0.15,D,0.15,D,0.05,D,0.00,D,0.06,A,0.06,A,0.018,*,0.086,A,1.70,A,0.38,A,2.79,A,0.55,A,0.10,A,0.63,A,1.02,A
CF002,4,"GSMACK",2005,2005,4,F,19.61,A,24.37,A,1.03,A,12.92,A,0.028,A,0.027,A,0.016,A,0.001,D,0.22,D,0.22,D,0.07,D,0.00,D,0.08,A,0.08,A,0.012,*,0.129,A,2.76,A,0.58,A,4.44,A,0.94,A,0.15,A,1.08,A,1.69,A
CF002,4,"GSMACK",2005,2005,5,F,16.55,A,21.54,A,1.09,A,11.20,A,0.027,A,0.028,A,0.012,A,0.000,D,0.17,D,0.13,D,0.04,D,0.04,D,0.07,E,0.07,E,0.016,*,0.083,A,2.36,A,0.53,A,3.77,A,0.93,A,0.12,A,0.89,A,1.46,A
CF002,4,"GSMACK",2005,2005,6,F,10.41,A,15.17,A,0.55,A,7.68,A,0.025,A,0.023,A,0.008,A,0.003,D,0.08,A,0.08,A,0.04,D,0.00,D,,N,,N,0.011,*,0.035,A,1.65,A,0.41,A,0.85,A,1.24,A,0.09,A,0.56,A,0.92,A
CF002,4,"GSMACK",2005,2005,7,F,3.01,A,5.21,A,0.19,A,2.52,A,0.007,A,0.008,A,0.003,A,0.000,D,0.03,A,0.03,A,0.01,D,0.00,D,,N,,N,0.003,*,0.014,A,0.58,A,0.14,A,1.00,A,0.43,A,0.03,A,0.18,A,0.26,A
CF002,4,"GSMACK",2005,2005,8,F,1.44,A,2.62,A,0.08,A,1.28,A,0.003,A,0.003,A,0.001,A,0.000,D,0.01,A,0.01,A,0.00,D,0.00,D,,N,,N,0.002,*,0.008,A,0.32,A,0.08,A,0.47,A,0.17,A,0.02,A,0.13,A,0.13,A
CF002,4,"GSMACK",2005,2005,9,F,1.13,A,2.08,A,0.07,A,0.98,A,0.002,A,0.002,A,0.001,A,0.000,D,0.01,A,0.01,A,0.00,D*,0.00,D,,N,,N,0.001,*,0.007,A,0.25,A,0.06,A,0.40,A,0.13,A,0.01,A,0.08,A,0.11,A
CF002,4,"GSMACK",2006,2005,10,P,1.83,A,3.00,A,0.22,A,1.24,A,0.004,A,0.003,A,0.002,A,0.000,D,0.02,A,0.02,A,0.01,D*,0.00,D,,N,,N,0.001,*,0.013,A,0.36,A,0.09,A,0.58,A,0.20,A,0.02,A,0.14,A,0.22,A
CF002,4,"GSMACK",2006,2005,11,F,19.37,A,24.46,A,3.46,A,8.21,A,0.028,A,0.026,A,0.015,A,0.003,D,0.32,A,0.32,A,0.06,D,0.01,D,,N,,N,0.026,*,0.231,A,3.09,A,0.69,A,4.93,A,1.63,A,0.18,A,1.61,A,2.58,A
CF002,4,"GSMACK",2006,2005,12,F,37.42,A,41.75,A,34.91,A,22.30,A,0.110,Q,0.052,A,0.027,A,0.059,DQ,0.65,A,0.46,A,0.12,D,0.20,D,,N,,N,0.048,*,0.291,A,4.79,A,1.10,A,8.08,A,2.54,A,0.28,A,2.36,A,3.72,A
CF002,4,"GSMACK",2006,2006,1,F,46.53,A,48.21,A,62.50,A,25.80,A,0.166,Q,0.057,A,0.035,A,0.109,DQ,0.87,A,0.50,A,0.17,D,0.37,D,,N,,N,0.043,*,0.285,A,5.40,A,1.27,A,9.14,A,2.91,A,0.34,A,3.14,A,4.56,A
CF002,4,"GSMACK",2006,2006,2,P,21.38,A,27.21,A,1.46,A,14.11,A,0.030,A,0.029,A,0.014,A,0.001,D,0.15,A,0.13,A,0.04,D,0.02,D,,N,,N,0.012,*,0.081,A,2.96,A,0.65,A,4.73,A,1.64,A,0.17,A,1.61,A,1.50,A
CF002,4,"GSMACK",2006,2006,3,F,9.76,A,12.87,A,0.34,A,6.80,A,0.017,A,0.014,A,0.006,A,0.003,D,0.07,A,0.06,A,0.02,D,0.00,D,,N,,N,0.007,*,0.040,A,1.45,A,0.33,A,2.15,A,0.81,A,0.09,A,0.60,A,0.71,A
CF002,4,"GSMACK",2006,2006,4,F,22.23,A,25.17,A,1.57,A,13.91,A,0.047,A,0.030,A,0.012,A,0.017,D,0.23,A,0.22,A,0.04,D,0.01,D,,N,,N,0.021,*,0.162,A,2.95,A,0.67,A,4.19,A,1.81,A,0.18,A,1.64,A,1.71,A
CF002,4,"GSMACK",2006,2006,5,P,16.73,A,19.29,A,1.25,A,10.57,A,0.033,A,0.024,A,0.010,A,0.009,D,0.19,A,0.19,A,0.05,D,0.01,D,,N,,N,0.010,*,0.129,A,2.31,A,0.52,A,3.29,A,1.31,A,0.12,A,0.94,A,1.48,A
CF002,4,"GSMACK",2006,2006,6,F,9.66,A,13.04,A,0.99,A,6.91,A,0.019,A,0.016,A,0.008,A,0.003,D,0.07,A,0.08,A,0.03,D,0.00,D,,N,,N,0.011,*,0.039,A,1.54,A,0.34,A,2.37,A,0.87,A,0.08,A,0.57,A,0.91,A
CF002,4,"GSMACK",2006,2006,7,P,3.28,A,5.50,A,0.34,A,2.70,A,0.007,A,0.007,A,0.003,A,0.001,D,0.03,A,0.03,A,0.01,D,0.00,D,,N,,N,0.007,A,0.012,A,0.64,A,0.15,A,0.98,A,0.37,A,0.03,A,0.21,A,0.29,A
CF002,4,"GSMACK",2006,2006,8,P,1.50,A,2.67,A,0.17,A,1.30,A,0.003,A,0.003,A,0.002,A,0.000,D,0.02,A,0.01,A,0.00,D,0.00,D,,N,,N,0.002,*,0.008,A,0.33,A,0.08,A,0.47,A,0.20,A,0.02,A,0.09,A,0.12,A
CF002,4,"GSMACK",2006,2006,9,F,1.24,A,2.17,A,0.04,A,1.07,A,0.004,A,0.003,A,0.001,A,0.000,D,0.02,A,0.02,A,0.01,D,0.00,D,,N,,N,0.002,*,0.008,A,0.29,A,0.07,A,0.39,A,0.17,A,0.02,A,0.14,A,0.11,A
CF002,4,"GSMACK",2007,2006,10,F,1.29,A,2.25,A,0.11,A,1.09,A,0.004,A,0.004,A,0.001,A,0.000,D,0.02,A,0.02,A,0.00,D,0.00,D,,N,,N,0.004,*,0.010,A,0.29,A,0.07,A,0.42,A,0.19,A,0.02,A,0.11,A,0.13,A
CF002,4,"GSMACK",2007,2006,11,P,28.91,A,32.54,A,8.24,A,18.22,A,0.065,Q,0.049,A,0.021,A,0.016,DQ,0.55,A,0.46,A,0.12,D,0.09,D,,N,,N,0.009,*,0.329,A,4.37,A,1.03,A,6.45,A,2.82,A,0.24,A,2.04,A,3.31,A
CF002,4,"GSMACK",2007,2006,12,P,43.20,A,45.66,A,45.59,A,25.66,A,0.167,Q,0.067,A,0.027,A,0.099,DQ,0.80,A,0.49,A,0.12,D,0.31,D,,N,,N,0.024,*,0.337,A,6.08,A,1.27,A,8.62,A,3.73,A,0.38,A,2.97,A,3.71,A
CF002,4,"GSMACK",2007,2007,1,P,20.47,A,24.25,A,1.41,A,13.78,A,0.042,A,0.031,A,0.015,A,0.011,D,0.23,A,0.20,A,0.06,D*,0.03,D,,N,,N,0.010,*,0.127,A,2.95,A,0.67,A,3.95,A,1.96,A,0.17,A,1.40,A,1.34,A
CF002,4,"GSMACK",2007,2007,2,F,21.39,A,23.75,A,4.39,A,13.45,A,0.036,A,0.030,A,0.014,A,0.006,D,0.29,A,0.25,A,0.05,D*,0.04,D,,N,,N,0.012,*,0.183,A,2.88,A,0.73,A,4.40,A,2.01,A,0.18,A,1.40,A,1.83,A
CF002,4,"GSMACK",2007,2007,3,P,29.76,A,33.62,A,1.64,A,19.30,A,0.044,A,0.040,A,0.018,A,0.004,D,0.28,A,0.28,A,0.05,D,0.03,D,,N,,N,0.031,*,0.196,A,4.06,A,0.92,A,6.25,A,2.54,A,0.25,A,1.83,A,2.11,A
CF002,4,"GSMACK",2007,2007,4,P,15.57,A,18.54,A,1.39,A,10.50,A,0.025,A,0.021,A,0.011,A,0.004,D,0.16,A,0.18,A,0.06,D*,0.00,D,,N,,N,0.003,*,0.115,A,2.19,A,0.53,A,3.54,A,1.22,A,0.12,A,0.94,A,1.13,A
CF002,4,"GSMACK",2007,2007,5,F,9.28,A,12.33,A,0.91,A,6.74,A,0.016,A,0.014,A,0.007,A,0.002,D,0.10,A,0.11,A,0.05,D*,0.01,D,,N,,N,0.002,*,0.054,A,1.45,A,0.36,A,2.20,A,0.76,A,0.08,A,0.52,A,0.70,A
CF002,4,"GSMACK",2007,2007,6,F,3.60,A,5.58,A,0.30,A,2.89,A,0.009,A,0.009,A,0.003,A,0.000,D,0.04,A,0.03,A,0.01,D*,0.00,D,,N,,N,0.002,*,0.017,A,0.65,A,0.16,A,1.01,A,0.32,A,0.03,A,0.21,A,0.29,A
CF002,4,"GSMACK",2007,2007,7,F,1.83,A,3.21,A,0.20,A,1.61,A,0.006,A,0.005,A,0.002,A,0.001,D,0.02,A,0.02,A,0.01,D,0.00,D,,N,,N,0.001,*,0.009,A,0.38,A,0.09,A,0.60,A,0.18,A,0.02,A,0.11,A,0.14,A
CF002,4,"GSMACK",2007,2007,8,F,1.28,A,2.33,A,0.14,A,1.16,A,0.004,A,0.003,A,0.001,A,0.001,D,0.01,A,0.01,A,0.01,D,0.00,D,,N,,N,0.001,*,0.007,A,0.28,A,0.07,A,0.43,A,0.13,A,0.02,A,0.08,A,0.11,A
CF002,4,"GSMACK",2007,2007,9,F,0.99,A,1.79,A,0.15,A,0.88,A,0.003,A,0.002,A,0.001,A,0.001,D,0.01,A,0.01,A,0.00,D,0.00,D,,N,,N,0.001,*,0.005,A,0.21,A,0.05,A,0.33,A,0.10,A,0.01,A,0.06,A,0.11,A
CF002,4,"GSMACK",2008,2007,10,F,11.48,E,15.71,A,8.17,A,8.31,A,0.035,A,0.019,A,0.008,A,0.016,D,0.23,A,0.17,A,0.06,D,0.06,D,,N,,N,0.012,*,0.097,A,1.83,A,0.48,A,3.08,A,1.01,A,0.11,A,0.77,A,1.71,A
CF002,4,"GSMACK",2008,2007,11,F,18.47,A,22.37,A,4.25,A,12.34,A,0.036,A,0.029,A,0.012,A,0.008,D,0.23,A,0.19,A,0.09,D,0.03,D,,N,,N,0.016,*,0.094,A,2.75,A,0.60,A,4.47,A,1.31,A,0.15,A,1.24,A,2.23,A
CF002,4,"GSMACK",2008,2007,12,F,25.29,A,30.00,A,4.60,A,16.79,A,0.048,A,0.037,A,0.014,A,0.011,D,0.23,A,0.21,A,0.10,D*,0.01,D,,N,,N,0.018,*,0.103,A,3.61,A,0.73,A,5.89,A,1.75,A,0.20,A,1.56,A,2.26,A
CF002,4,"GSMACK",2008,2008,1,F,16.23,Q,20.42,A,2.23,A,11.06,A,0.030,A,0.028,A,0.010,A,0.002,D,0.12,A,0.12,A,0.06,D*,0.00,D,,N,,N,0.007,*,0.042,A,2.46,A,0.51,A,3.97,A,1.27,A,0.15,A,1.07,A,1.25,A
CF002,4,"GSMACK",2008,2008,2,F,10.36,A,13.37,A,1.48,A,7.00,A,0.021,A,0.017,A,0.007,A,0.004,D,0.07,A,0.07,A,0.04,D*,0.00,D,,N,,N,0.006,*,0.022,A,1.62,A,0.36,A,2.65,A,0.84,A,0.09,A,0.74,A,0.74,A
CF002,4,"GSMACK",2008,2008,3,F,24.55,A,30.83,A,4.65,A,15.53,A,0.051,A,0.042,A,0.013,A,0.009,D,0.17,A,0.13,A,0.04,D*,0.04,D,,N,,N,0.023,*,0.070,A,3.65,A,0.77,A,5.93,A,1.95,A,0.22,A,1.70,A,1.75,A
CF002,4,"GSMACK",2008,2008,4,F,19.25,A,24.08,A,2.59,A,12.16,A,0.035,A,0.032,A,0.010,A,0.003,D,0.16,A,0.14,A,0.06,D*,0.02,D,,N,,N,0.016,*,0.061,A,2.80,A,0.58,A,4.62,A,1.52,A,0.16,A,1.22,A,1.34,A
CF002,4,"GSMACK",2008,2008,5,P,59.57,A,62.79,A,36.27,A,31.30,A,0.174,A,0.098,A,0.025,A,0.076,D,0.83,A,0.65,A,0.19,D*,0.19,D,,N,,N,0.113,*,0.351,A,7.28,A,1.49,A,11.54,A,4.21,A,0.43,A,3.50,A,4.22,A
CF002,4,"GSMACK",2008,2008,6,P,32.00,A,35.62,A,5.06,A,17.79,A,0.080,A,0.045,A,0.012,A,0.035,D,0.29,A,0.25,A,0.10,D*,0.04,D,,N,,N,0.030,*,0.118,A,4.25,A,0.84,A,6.45,A,2.32,A,0.22,A,1.81,A,2.44,A
CF002,4,"GSMACK",2008,2008,7,F,6.21,A,8.83,A,1.42,A,4.14,A,0.015,A,0.012,A,0.002,A,0.003,D,0.05,A,0.04,A,0.02,D,0.01,D,,N,,N,0.011,A,0.010,A,0.99,A,0.22,A,1.57,A,0.57,A,0.05,A,0.33,A,0.49,A
CF002,4,"GSMACK",2008,2008,8,F,2.42,A,4.42,A,0.53,A,1.94,A,0.006,A,0.005,A,0.001,A,0.001,D,0.02,A,0.02,A,0.01,D*,0.01,D,,N,,N,0.003,*,0.004,A,0.49,A,0.11,A,0.79,A,0.28,A,0.02,A,0.15,A,0.23,A
CF002,4,"GSMACK",2008,2008,9,F,1.43,A,2.71,A,0.28,A,1.17,A,0.004,A,0.003,A,0.000,A,0.000,D,0.02,A,0.01,A,0.01,D*,0.00,D,,N,,N,0.001,*,0.004,A,0.30,A,0.07,A,0.48,A,0.15,A,0.02,A,0.09,A,0.13,A
CF002,4,"GSMACK",2009,2008,10,F,2.18,A,3.83,A,0.90,A,1.65,A,0.007,A,0.005,A,0.002,A,0.002,D,0.04,A,0.03,A,0.01,D*,0.01,D,,N,,N,0.002,*,0.016,A,0.44,A,0.10,A,0.69,A,0.24,A,0.02,A,0.14,A,0.28,A
CF002,4,"GSMACK",2009,2008,11,F,19.36,A,26.58,A,14.31,A,12.19,A,0.073,A,0.046,A,0.014,A,0.027,D,0.39,A,0.27,A,0.08,D*,0.12,D,,N,,N,0.019,*,0.174,A,3.15,A,0.73,A,5.08,A,1.64,A,0.19,A,1.29,A,2.69,A
CF002,4,"GSMACK",2009,2008,12,P,20.18,A,22.54,A,23.23,A,11.22,A,0.061,A,0.032,A,0.007,A,0.029,D,0.27,A,0.17,A,0.06,D*,0.10,D,,N,,N,0.007,*,0.100,A,2.66,A,0.55,A,4.32,A,1.25,A,0.17,A,1.28,A,1.80,A
CF002,4,"GSMACK",2009,2009,1,P,50.85,A,54.95,A,52.61,A,27.75,A,0.150,A,0.081,A,0.021,A,0.068,D,0.70,A,0.48,A,0.18,D*,0.22,D,,N,,N,0.074,*,0.221,A,6.50,A,1.36,A,10.40,A,3.10,A,0.41,A,3.16,A,4.55,A
CF002,4,"GSMACK",2009,2009,2,F,11.73,A,15.25,A,1.42,A,7.72,A,0.020,A,0.017,A,0.006,A,0.003,D,0.10,A,0.09,A,0.04,D*,0.01,D,,N,,N,0.011,*,0.042,A,1.77,A,0.37,A,2.82,A,0.92,A,0.10,A,0.67,A,0.97,A
CF002,4,"GSMACK",2009,2009,3,F,18.02,A,22.33,A,2.45,A,11.29,A,0.043,A,0.026,A,0.008,A,0.017,D,0.14,A,0.12,A,0.06,D*,0.02,D,,N,,N,0.008,*,0.051,A,2.61,A,0.54,A,4.13,A,1.35,A,0.16,A,1.07,A,1.43,A
CF002,4,"GSMACK",2009,2009,4,F,30.41,A,35.04,A,5.34,A,17.21,A,0.056,A,0.044,A,0.015,A,0.012,D,0.32,A,0.28,A,0.09,D*,0.04,D,,N,,N,0.032,*,0.163,A,4.07,A,0.86,A,6.43,A,2.13,A,0.23,A,1.73,A,2.27,A
CF002,4,"GSMACK",2009,2009,5,F,31.53,A,34.87,A,7.96,A,16.98,A,0.056,A,0.038,A,0.013,A,0.018,D,0.40,A,0.37,A,0.11,D*,0.04,D,,N,,N,0.041,*,0.213,A,4.06,A,0.92,A,6.39,A,2.14,A,0.22,A,1.63,A,2.85,A
CF002,4,"GSMACK",2009,2009,6,F,6.43,A,9.42,A,2.09,A,4.38,A,0.015,A,0.012,A,0.004,A,0.003,D,0.08,A,0.06,A,0.03,D*,0.02,D,,N,,N,0.005,*,0.025,A,1.04,A,0.24,A,1.68,A,0.54,A,0.05,A,0.34,A,0.58,A
CF002,4,"GSMACK",2009,2009,7,F,2.15,A,3.79,A,1.16,A,1.75,A,0.006,A,0.004,A,0.001,A,0.002,D,0.03,A,0.02,A,0.01,D*,0.01,D,,N,,N,0.002,*,0.007,A,0.43,A,0.10,A,0.69,A,0.21,A,0.02,A,0.13,A,0.20,A
CF002,4,"GSMACK",2009,2009,8,F,1.39,A,2.58,A,0.53,A,1.18,A,0.004,A,0.003,A,0.001,A,0.001,D,0.02,A,0.01,A,0.01,D*,0.01,D,,N,,N,0.001,*,0.005,A,0.30,A,0.07,A,0.47,A,0.14,A,0.01,A,0.09,A,0.14,A
CF002,4,"GSMACK",2009,2009,9,P,1.09,A,2.04,E,0.36,E,0.92,E,0.003,E,0.002,E,0.001,E,0.001,DE,0.01,E,0.01,E,0.00,DE*,0.00,DE,,N,,N,0.001,E*,0.005,E,0.23,E,0.06,E,0.37,E,0.12,E,0.01,E,0.07,E,0.10,E
CF002,4,"GSMACK",2010,2009,10,P,2.91,I,4.88,I,1.14,I,2.23,I,0.008,I,0.006,I,0.002,I,0.002,ID,0.07,I,0.05,I,0.02,ID,0.01,ID,,N,,N,0.004,I,0.034,I,0.55,I,0.13,I,0.92,I,0.25,I,0.03,I,0.22,I,0.46,I
CF002,4,"GSMACK",2010,2009,11,P,12.48,A,16.37,A,1.67,A,8.22,A,0.023,A,0.021,A,0.007,A,0.002,D,0.18,A,0.19,A,0.07,D*,0.00,D,,N,,N,0.005,*,0.115,A,1.85,A,0.42,A,3.08,A,0.82,A,0.13,A,0.99,A,1.53,A
CF002,4,"GSMACK",2010,2009,12,P,14.62,E,16.60,A,3.58,A,8.75,A,0.027,A,0.020,A,0.007,A,0.007,D,0.24,A,0.20,A,0.05,D*,0.04,D,,N,,N,0.004,*,0.149,A,2.04,A,0.44,A,3.16,A,0.81,A,0.12,A,1.09,A,1.53,A
CF002,4,"GSMACK",2010,2010,1,F,25.86,A,30.07,A,4.22,A,15.61,A,0.042,A,0.032,A,0.011,A,0.010,D,0.35,A,0.30,A,0.08,D*,0.05,D,,N,,N,0.016,*,0.215,A,3.54,A,0.78,A,5.64,A,1.22,A,0.21,A,1.84,A,2.37,A
CF002,4,"GSMACK",2010,2010,2,F,10.69,A,14.34,A,0.85,A,7.24,A,0.019,A,0.020,A,0.005,A,0.001,D,0.13,A,0.11,A,0.03,D,0.02,D,,N,,N,0.022,A,0.057,A,1.62,A,0.35,A,2.66,A,0.58,A,0.10,A,0.75,A,0.83,A
CF002,4,"GSMACK",2010,2010,3,F,13.98,A,17.83,A,2.29,A,9.07,A,0.024,A,0.020,A,0.006,A,0.005,D,0.16,A,0.15,A,0.05,D*,0.01,D,,N,,N,0.016,*,0.086,A,2.02,A,0.45,A,3.30,A,0.79,A,0.12,A,0.91,A,1.27,A
CF002,4,"GSMACK",2010,2010,4,F,22.27,A,26.43,A,2.80,A,13.69,A,0.029,A,0.023,A,0.008,A,0.006,D,0.23,A,0.22,A,0.07,D*,0.01,D,,N,,N,0.008,*,0.140,A,2.93,A,0.66,A,4.92,A,1.18,A,0.18,A,1.46,A,1.79,A
CF002,4,"GSMACK",2010,2010,5,F,20.92,A,25.12,A,2.93,A,12.82,A,0.016,A,0.014,A,0.009,A,0.002,D,0.23,A,0.18,A,0.07,D*,0.04,D,,N,,N,0.017,*,0.103,A,2.74,A,0.61,A,4.58,A,1.10,A,0.17,A,1.65,A,1.77,A
CF002,4,"GSMACK",2010,2010,6,F,23.16,A,28.02,A,10.86,A,13.86,A,0.040,A,0.016,A,0.010,A,0.024,D,0.27,A,0.16,A,0.05,D*,0.11,D,,N,,N,0.019,*,0.089,A,2.93,A,0.69,A,5.14,A,1.19,A,0.19,A,1.49,A,2.04,A
CF002,4,"GSMACK",2010,2010,7,F,3.30,A,5.74,A,0.96,A,2.64,A,0.006,A,0.003,A,0.002,A,0.003,D,0.04,A,0.02,A,0.01,D,0.01,D,,N,,N,0.007,A,0.010,A,0.59,A,0.14,A,1.03,A,0.21,A,0.03,A,0.22,A,0.26,A
CF002,4,"GSMACK",2010,2010,8,F,1.75,E,3.27,A,0.42,A,1.49,A,0.003,A,0.002,A,0.001,A,0.001,D,0.02,A,0.01,A,0.00,D,0.01,D,,N,,N,0.003,A,0.006,A,0.35,A,0.08,A,0.57,A,0.13,A,0.02,A,0.12,A,0.14,A
CF002,4,"GSMACK",2010,2010,9,P,2.09,E,3.85,A,1.06,A,1.70,A,0.004,A,0.002,A,0.002,A,0.001,D,0.03,A,0.02,A,0.00,D,0.01,D,,N,,N,0.009,A,0.010,A,0.42,A,0.10,A,0.70,A,0.17,A,0.02,A,0.15,A,0.25,A
CF002,4,"GSMACK",2011,2010,10,P,3.28,E,5.23,A,1.79,A,2.42,A,0.007,A,0.003,A,0.003,A,0.004,D,0.05,A,0.04,A,0.01,D,0.01,D,,N,,N,0.008,A,0.020,A,0.59,A,0.14,A,0.98,A,0.26,A,0.03,A,0.28,A,0.37,A
CF002,4,"GSMACK",2011,2010,11,P,8.55,E,11.20,A,4.69,A,5.50,A,0.017,A,0.008,A,0.008,A,0.010,D,0.22,A,0.15,A,0.04,D,0.08,D,,N,,N,0.040,A,0.069,A,1.30,A,0.30,A,2.07,A,0.54,A,0.07,A,0.75,A,0.80,A
CF002,4,"GSMACK",2011,2010,12,P,40.44,E,45.03,A,49.88,A,22.62,A,0.103,A,0.028,A,0.026,A,0.075,D,0.73,A,0.62,A,0.25,D,0.18,D,,N,,N,0.140,A,0.238,A,5.33,A,1.20,A,8.12,A,2.24,A,0.32,A,2.80,A,3.60,A
CF002,4,"GSMACK",2011,2011,1,P,39.11,E,40.51,A,262.78,A,21.45,A,0.455,A,0.030,A,0.015,A,0.425,D,1.37,A,0.29,A,0.04,D*,1.08,D,,N,,N,0.064,*,0.181,A,5.13,A,1.09,A,7.35,A,2.05,A,0.31,A,2.41,A,3.39,A
CF002,4,"GSMACK",2011,2011,2,F,6.97,E,8.70,A,0.55,A,4.66,A,0.007,A,0.005,A,0.004,A,0.002,D,0.05,A,0.05,A,0.01,D*,0.00,D,,N,,N,0.007,*,0.027,A,1.06,A,0.22,A,1.65,A,0.47,A,0.06,A,0.43,A,0.49,A
CF002,4,"GSMACK",2011,2011,3,F,18.56,E,21.96,A,1.82,A,11.49,A,0.018,A,0.012,A,0.010,A,0.006,D,0.12,A,0.12,A,0.06,D*,0.00,D,,N,,N,0.019,*,0.046,A,2.58,A,0.55,A,4.10,A,1.21,A,0.16,A,1.20,A,1.42,A
CF002,4,"GSMACK",2011,2011,4,F,31.59,E,35.81,A,5.18,A,18.34,A,0.028,A,0.019,A,0.016,A,0.009,D,0.23,A,0.21,A,0.04,D*,0.02,D,,N,,N,0.071,*,0.092,A,4.15,A,0.85,A,6.57,A,2.25,A,0.25,A,1.87,A,2.16,A
CF002,4,"GSMACK",2011,2011,5,P,30.64,A,34.01,A,1.40,A,17.11,A,0.018,A,0.012,A,0.012,A,0.007,D,0.17,A,0.15,A,0.03,D,0.02,D,,N,,N,0.041,A,0.083,A,3.91,A,0.76,A,6.15,A,2.31,A,0.24,A,1.71,A,2.02,A
CF002,4,"GSMACK",2011,2011,6,F,20.30,A,23.40,A,0.94,A,11.91,A,0.014,A,0.009,A,0.008,A,0.005,D,0.15,A,0.10,A,0.03,D,0.05,D,,N,,N,0.028,A,0.041,A,2.71,A,0.54,A,4.27,A,1.57,A,0.14,A,1.13,A,1.42,A
CF002,4,"GSMACK",2011,2011,7,P,4.38,A,6.62,A,0.24,A,3.20,A,0.004,A,0.003,A,0.003,A,0.001,D,0.03,A,0.03,A,0.02,D,0.00,D,,N,,N,0.008,A,0.007,A,0.78,A,0.18,A,1.23,A,0.44,A,0.04,A,0.27,A,0.36,A
CF002,4,"GSMACK",2011,2011,8,F,1.72,A,2.99,A,0.09,A,1.42,A,0.002,A,0.002,A,0.001,A,0.000,D,0.01,A,0.01,A,0.00,D,0.00,D,,N,,N,0.003,A,0.006,A,0.36,A,0.08,A,0.54,A,0.20,A,0.02,A,0.10,A,0.14,A
CF002,4,"GSMACK",2011,2011,9,F,1.09,A,1.99,A,0.06,A,0.93,A,0.001,A,0.001,A,0.001,A,0.000,D,0.01,A,0.01,A,0.00,D,0.00,D,,N,,N,0.002,A,0.004,A,0.24,A,0.05,A,0.35,A,0.13,A,0.01,A,0.07,A,0.09,A
CF002,4,"GSMACK",2012,2011,10,F,1.58,A,2.80,A,0.06,A,1.30,A,0.002,A,0.002,A,0.001,A,0.000,D,0.01,A,0.02,A,0.01,D,0.00,D,,N,,N,0.003,A,0.008,A,0.33,A,0.07,A,0.51,A,0.20,A,0.02,A,0.10,A,0.16,A
CF002,4,"GSMACK",2012,2011,11,F,9.63,A,13.26,A,0.91,A,6.45,A,0.011,A,0.008,A,0.007,A,0.003,D,0.15,A,0.13,A,0.01,D*,0.02,D,,N,,N,0.008,*,0.113,A,1.49,A,0.33,A,2.50,A,0.92,A,0.10,A,0.74,A,1.24,A
CF002,4,"GSMACK",2012,2011,12,P,20.07,A,22.50,E,22.42,E,11.22,E,0.048,E,0.016,E,0.012,E,0.032,DE,0.42,E,0.28,E,0.04,DE,0.14,DE,,N,,N,0.024,E,0.227,E,2.41,E,0.56,E,4.15,E,1.51,E,0.16,E,1.24,E,2.45,E
